sample_id,timestamp,front_shock [mm],front_shock_raw [counts],rear_shock [mm],rear_shock_raw [counts],mark
302,01:13:59.026,10.482368,3228.000000,6.092393,3477.000000,0
303,01:13:59.028,10.482368,3228.000000,6.092393,3477.000000,0
304,01:13:59.030,10.482368,3228.000000,6.162421,3476.000000,0
305,01:13:59.032,10.431234,3229.000000,6.162421,3476.000000,0
306,01:13:59.034,10.431234,3229.000000,6.092393,3477.000000,0
307,01:13:59.036,10.533502,3227.000000,6.232449,3475.000000,0
308,01:13:59.038,10.431234,3229.000000,6.232449,3475.000000,0
309,01:13:59.040,10.482368,3228.000000,6.092393,3477.000000,0
310,01:13:59.042,10.380101,3230.000000,6.092393,3477.000000,0
311,01:13:59.044,10.431234,3229.000000,6.092393,3477.000000,0
312,01:13:59.046,10.533502,3227.000000,6.232449,3475.000000,0
313,01:13:59.048,10.482368,3228.000000,6.232449,3475.000000,0
314,01:13:59.050,10.431234,3229.000000,6.092393,3477.000000,0
315,01:13:59.052,10.533502,3227.000000,6.092393,3477.000000,0
316,01:13:59.054,10.431234,3229.000000,5.882311,3480.000000,0
317,01:13:59.056,10.431234,3229.000000,6.092393,3477.000000,0
318,01:13:59.058,10.533502,3227.000000,6.162421,3476.000000,0
319,01:13:59.060,10.431234,3229.000000,6.092393,3477.000000,0
320,01:13:59.062,10.482368,3228.000000,6.162421,3476.000000,0
321,01:13:59.064,10.431234,3229.000000,6.232449,3475.000000,0
322,01:13:59.066,10.431234,3229.000000,5.952339,3479.000000,0
323,01:13:59.068,10.533502,3227.000000,6.162421,3476.000000,0
324,01:13:59.070,10.533502,3227.000000,6.092393,3477.000000,0
325,01:13:59.072,10.380101,3230.000000,5.952339,3479.000000,0
326,01:13:59.074,10.431234,3229.000000,6.162421,3476.000000,0
327,01:13:59.076,10.431234,3229.000000,5.952339,3479.000000,0
328,01:13:59.078,10.380101,3230.000000,6.022366,3478.000000,0
329,01:13:59.080,10.431234,3229.000000,6.092393,3477.000000,0
330,01:13:59.082,10.431234,3229.000000,6.092393,3477.000000,0
331,01:13:59.084,10.482368,3228.000000,6.022366,3478.000000,0
332,01:13:59.086,10.533502,3227.000000,6.232449,3475.000000,0
333,01:13:59.088,10.482368,3228.000000,6.232449,3475.000000,0
334,01:13:59.090,10.482368,3228.000000,6.092393,3477.000000,0
335,01:13:59.092,10.533502,3227.000000,6.162421,3476.000000,0
336,01:13:59.094,10.380101,3230.000000,6.232449,3475.000000,0
337,01:13:59.096,10.482368,3228.000000,6.582586,3470.000000,0
338,01:13:59.098,10.431234,3229.000000,6.652614,3469.000000,0
339,01:13:59.100,10.431234,3229.000000,6.652614,3469.000000,0
340,01:13:59.102,10.482368,3228.000000,6.792669,3467.000000,0
341,01:13:59.104,10.328967,3231.000000,6.792669,3467.000000,0
342,01:13:59.106,10.431234,3229.000000,6.932724,3465.000000,0
343,01:13:59.108,10.431234,3229.000000,7.072779,3463.000000,0
344,01:13:59.110,10.328967,3231.000000,7.212834,3461.000000,0
345,01:13:59.112,10.380101,3230.000000,7.632999,3455.000000,0
346,01:13:59.114,10.124434,3235.000000,7.843081,3452.000000,0
347,01:13:59.116,10.124434,3235.000000,7.983137,3450.000000,0
348,01:13:59.118,10.124434,3235.000000,8.053164,3449.000000,0
349,01:13:59.120,9.919899,3239.000000,8.263247,3446.000000,0
350,01:13:59.122,10.022166,3237.000000,8.403302,3444.000000,0
351,01:13:59.124,9.919899,3239.000000,8.753439,3439.000000,0
352,01:13:59.126,9.919899,3239.000000,8.893494,3437.000000,0
353,01:13:59.128,9.868766,3240.000000,8.893494,3437.000000,0
354,01:13:59.130,9.613098,3245.000000,9.033548,3435.000000,0
355,01:13:59.132,9.715365,3243.000000,9.243631,3432.000000,0
356,01:13:59.134,9.613098,3245.000000,9.313660,3431.000000,0
357,01:13:59.136,9.510831,3247.000000,9.523742,3428.000000,0
358,01:13:59.138,9.357430,3250.000000,9.873879,3423.000000,0
359,01:13:59.140,9.204030,3253.000000,10.013598,3421.000000,0
360,01:13:59.142,9.255164,3252.000000,10.081942,3420.000000,0
361,01:13:59.144,9.152897,3254.000000,10.150285,3419.000000,0
362,01:13:59.146,9.050630,3256.000000,10.423656,3415.000000,0
363,01:13:59.148,8.999496,3257.000000,10.423656,3415.000000,0
364,01:13:59.150,8.897229,3259.000000,10.628686,3412.000000,0
365,01:13:59.152,8.794962,3261.000000,10.628686,3412.000000,0
366,01:13:59.154,8.692696,3263.000000,10.697028,3411.000000,0
367,01:13:59.156,8.283628,3271.000000,10.833714,3409.000000,0
368,01:13:59.158,8.334761,3270.000000,11.107086,3405.000000,0
369,01:13:59.160,8.283628,3271.000000,11.243773,3403.000000,0
370,01:13:59.162,8.232493,3272.000000,11.243773,3403.000000,0
371,01:13:59.164,8.079093,3275.000000,11.380459,3401.000000,0
372,01:13:59.166,8.027960,3276.000000,11.448802,3400.000000,0
373,01:13:59.168,8.027960,3276.000000,11.448802,3400.000000,0
374,01:13:59.170,7.976826,3277.000000,12.063889,3391.000000,0
375,01:13:59.172,7.874559,3279.000000,11.517145,3399.000000,0
376,01:13:59.174,7.721159,3282.000000,12.063889,3391.000000,0
377,01:13:59.176,7.618892,3284.000000,12.063889,3391.000000,0
378,01:13:59.178,7.670025,3283.000000,12.200575,3389.000000,0
379,01:13:59.180,7.567758,3285.000000,12.337260,3387.000000,0
380,01:13:59.182,7.516624,3286.000000,12.337260,3387.000000,0
381,01:13:59.184,7.567758,3285.000000,12.337260,3387.000000,0
382,01:13:59.186,7.465491,3287.000000,12.405603,3386.000000,0
383,01:13:59.188,7.465491,3287.000000,12.610633,3383.000000,0
384,01:13:59.190,7.363224,3289.000000,12.610633,3383.000000,0
385,01:13:59.192,7.363224,3289.000000,12.610633,3383.000000,0
386,01:13:59.194,7.363224,3289.000000,12.610633,3383.000000,0
387,01:13:59.196,7.363224,3289.000000,12.678976,3382.000000,0
388,01:13:59.198,7.260957,3291.000000,12.747318,3381.000000,0
389,01:13:59.200,7.312091,3290.000000,12.815661,3380.000000,0
390,01:13:59.202,7.260957,3291.000000,12.747318,3381.000000,0
391,01:13:59.204,7.260957,3291.000000,12.815661,3380.000000,0
392,01:13:59.206,7.209824,3292.000000,12.884005,3379.000000,0
393,01:13:59.208,7.158690,3293.000000,12.747318,3381.000000,0
394,01:13:59.210,7.107557,3294.000000,12.747318,3381.000000,0
395,01:13:59.212,7.158690,3293.000000,12.747318,3381.000000,0
396,01:13:59.214,7.158690,3293.000000,12.747318,3381.000000,0
397,01:13:59.216,7.260957,3291.000000,12.884005,3379.000000,0
398,01:13:59.218,7.005290,3296.000000,12.815661,3380.000000,0
399,01:13:59.220,7.158690,3293.000000,12.884005,3379.000000,0
400,01:13:59.222,7.056423,3295.000000,12.815661,3380.000000,0
401,01:13:59.224,7.107557,3294.000000,12.884005,3379.000000,0
402,01:13:59.226,7.158690,3293.000000,13.157376,3375.000000,0
